 TITLE,LastName,FirstName, SEX,Rtg_Nat
,ABUEG, Enrico Manuel,,1719
,ABUEG, Jeric,,1745
,ABUEL, Richelle,F,1833
,ABUEVA, Lothy May,F,1731
,ABUEVA, Yassy B.,,1584
,ABUG, Alberto,,1837
,ABUG, Lev Amiel,,1803
,ABUGAN, Sidi Linus,,1881
,ABUGAN, Yv Anya,,
,ABUGAO, Marvin,,1760
,ABUGHO, Cornelio,,1735
,ABUGHO, Francisco,,
,ABUHAN, Anselmo Agustero,,1819
,ABUJAN, Emmanuel Bryan,,1987
,ABULAG, Angel A.,,1819
,ABULENCIA, Erin Ryza,F,1747
,ABULENCIA, Israel,,1772
,ABULENCIA, Janary,,1803
,ABULENCIA, Kim Cyro,,1660
,ABULENCIA, Mary Rose,,1741
,ABULENCIA, Ramero John,,1730
,ABULENCIA, Stephen Lee,,1870
,ABULOC, Jarell Jay,,1947
,ABULOC, Jenny Vee,F,
,ABUNDA, Kallen Ace,,1453
,ABUNDA, Mateo Erron,,1609
,ABUNDA, Rosty Rondall,,1703
,ABUNDO, Angel Noralovz,,1776
,ABUNDO, Don Lester,,1746
,ABUNDO, Elmero,,
,ABUQUE, Jasmine Jane,F,
,ABURRUMAN, Muneer Ali,,1864
,ABUSMAN, Eugene Jr.,,1773
,ABUSMAN, Florentino,,1908
,ABUSMAN, Rizalino,,1846
,ABUSO, Mikaella Nina,F,
,ABUSTAN, Ron,,1724
,ABUTAL, Julie Ann,F,1572
,ABUTAY, Karlo,,1817
,ABUTIN, Saturnino Jr.,,1847
,ABUTON, Kristian Glen,,1951
,ABUYABOR, Thanly,,1880
,ABUYAN, Pamela,F,1750
,ABUZO, Aaron,,1705
,ABUZO, Charles Daniel,,2142
,ABUZO, Christian,,1517
,ABUZO, Darius,,1876
,ABUZO, Dennis James,,1902
,ABUZO, Elia Briel,,1484
,ABUZO, Felicidario,,1401
,ABUZO, Michael Kim,,1891
,ABUZO, Natalie Kyle,F,1864
,ABYAN, Emmanuel,,
,ACAB, Crixalis Snow,,1509
,ACAB, Diovanne,,1863
,ACABAN, Nicholo Calix,,1820
,ACABO, Alberto,,1913
,ACADEMIA, Dwyne James,,1568
,ACADEMIA, Tomasito,,
,ACAIN, John Jorie,,1730
,ACAL, Christian Lance,,1749
,ACALA, Audrey Zane,F,
,ACALA, Emmanuel,,1818
,ACALA, Josh Abraham,,1737
,ACALA, Rhonjie Clyde,,
,ACALA, Vhon Edrielle S.,,
NM,ACALING, Alfred Iii,,2042
,ACAMPADO, Glarus Napoleon,,1890
,ACAN, Nashrudin,,1834
,ACAO, Carla Julianna,F,1556
,ACAPULCO, Bill Sean,,1809
,ACAPULCO, Loreto,,1671
,ACAR, Chelsea,F,1554
,ACAR, Ryan,,1779
AFM,ACAS, Adrian,,1803
AFM,ACAS, Alvin,,1923
AFM,ACAS, Cecilio,,1907
,ACAS, Cyle Keith Aba,,
,ACAS, Ullysses,,1852
,ACASIO, Riley Adrielle,,1601
,ACASO, Randy,,1843
,ACASO, Ranz John,,1610
,ACASO, Regel Dylan Cristopher,,1685
,ACBANG, Ma. Zaira,F,
,ACCAD, Carlo,,1857
,ACCAD, Danielle Nicole,F,1731
,ACCAD, Luanne,F,1814
,ACCLAN, Vic,,1721
,ACEBEDO, Lanz Arpil Jhay C.,,1753
,ACEBEDO, Richard Fajardo,,1789
,ACEBES, Christine May,F,1846
,ACEBES, Frietzelle Jean,F,1784
,ACEBES, Mariette Zoie,F,1460
,ACEBO, Bobby,,1731
,ACEBO, Keye Marie,F,1731
,ACEBO, Prynz Carl Jamal,,
,ACEBRON, Anthony,,
,ACEBU, Jayian Calvert,,1565
,ACEBUCHE, Eian Timothy,,1882
,ACEDERA, Bernadeth,F,1436
,ACEDERA, Emilio,,1879
,ACEDERA, Melencio,,1954
,ACEDERA, Zianne Hope,F,1609
,ACEDILLO, Arvin Ralph,,
,ACEDILLO, Mark Daniel B.,,1846
,ACEDILLO, Ronald,,1891
,ACEDO, Aljin,,1831
,ACEDO, Hannah,F,
,ACEDO, Hans Andrew,,
,ACEDO, Herbert C.,,
,ACEDO, John Gerard,,2249
,ACEDO, Kristian Josef,,1720
,ACEDO, Macloyd,,1831
,ACEDO, Nenita,F,
,ACEDO, Rogelio,,1878
,ACEDO, Rowela,F,1859
WNM,ACEDO, Rowelyn Joy,F,2003
,ACEJO, Joman,,1882
,ACEL, Jil Ruphayl,,1720
,ACELAR, Chrixiah Luien,F,1526
,ACENA, Bon Kevin,,1779
,ACENA, Ken,,1520
,ACENAS, Galicano S.,,1710
,ACENAS, Marvin,,1881
,ACENAS, Neil Rey,,
,ACENAS, Ruzz Nathan,,
,ACERA, Blaire Allisen,,1458
,ACERA, Dave John,,1700
,ACERA, Ian Dave,,1674
,ACERA, Isaac Jude Niño,,1623
,ACERET, Jessaline,F,1805
,ACERO, Arnold,,1931
,ACERO, Modesvito,,1988
,ACERO, Timothy Joshua,,1610
,ACERO, Voltaire,,1997
,ACERO, Voltaire Blodrosus,,1852
,ACERON, Cresline Jacer,F,1571
,ACERON, Gilberto,,
,ACERON, Kyle,,
,ACEVEDA, Cesar,,1460
,ACEVEDA, Sam Andrew,,1728
,ACEVEDO, Janel,F,1604
,ACEVEDO, Jannel M.,F,1634
,ACEVEDO, John Christopher,,1560
,ACEVEDO, Rhod Philip,,1401
,ACGOY, Joshua,,1549
,ACGOY, Shine,F,1573
,ACHA, Cedie,,1798
,ACHA, Naijel,,1726
,ACHACOSO, Jarod Freed,,1664
,ACHACOSO, Ma. Sophia,F,1686
,ACHAI, Bethsaida Bless F.,F,1400
,ACHAY, Airon James,,
,ACHERA, Frederick,,1797
,ACHERA, Jonathan,,1871
,ACHILES, Iglesia,,1723
,ACIBRON, Acel Keilah,F,1531
,ACIDILLA, Adonis,,1769
,ACIDILLA, Vincent,,1868
,ACIDO, Gabriel Keith Ancajas,,1650
,ACIDO, Naomi Grace,F,
,ACIDRE, George,,
,ACIELO, Emmanuel Rouie,,1845
,ACIERDA, Gresham Jed,,1754
,ACIERDA, Kayden Cesar,,
,ACIERTO, Emmanuel,,1951
,ACIERTO, Rolan,,1855
,ACIERTO, Sweetzerl,F,1820
,ACITA, Gelmar,,1834
,ACLA, Archie,,
,ACLA, Mel Bryan,,1620
,ACLAN, Charles Neil,,1759
,ACLAN, James,,1970
,ACLAN, Jan Marvin,,1880
,ACLAN, Mark Godwin,,
,ACLAN, Prince Winderic,,1795
,ACLAN, Tetsuya,,1729
,ACLAO, Bejie Paulo T.,,1867
,ACLAO, Jhannah,,
,ACLAO, Tetsuya,,1612
,ACLARACION, Nae,,1779
,ACLARACION, Rico John B.,,1702
,ACLETA, Emerlinda,,
,ACLO, Aldrich,,1779
,ACLO, Dasia Glenndale,F,1770
,ACLO, Wenno Miguel,,1856
,ACLON, Jad Myrtle,,1864
,ACLON, Jan Myrtle,,1888
,ACLON, Jay Myrtle,,1846
,ACLON, Shem,,1858
,ACLUBA, Khaira,,
,ACMAD, Amerah Hadji,,1775
,ACMAD, Asgan,,1520
,ACO, Joseph Emil,,1817
,ACOB, Gilbert,,1918
,ACOB, Johannah,F,1721
,ACOBA, Jonathan James,,1890
,ACOBA, Kerby,,1934
,ACOBA, Marijoy,F,1860
,ACOBA, Roque,,1870
,ACOBERA, Mary Cortney,F,1741
,ACODILE, Louie J,,1587
,ACOG, Lessel Grace,F,
,ACOG, Princess Alliah Hope J.,F,1670
,ACOJEDO, Khian Anthony,,
,ACOJIDO, Lora Mae,F,1803
,ACOL, Edgar,,1858
,ACOPE, Kier Jade,,1779
,ACOPIO, Reyno,,
,ACOPIO, Xian Miguel,,
,ACORDA, Arnulfo,,1899
,ACORDA, Gian Austin D.,,1730
,ACORIN, Jilmer,,1819
,ACOSTA, Abigail,F,1872
,ACOSTA, Aldrin,,1764
,ACOSTA, Allan Jr.,,1738
,ACOSTA, Alysa,F,
,ACOSTA, Benjamin Joseph,,1751
,ACOSTA, Calvin,,1689
,ACOSTA, Carlo,,1741
,ACOSTA, Charlie,,
,ACOSTA, Chelsey Ann,,
,ACOSTA, Crisziel Joy B.,F,1640
,ACOSTA, Daniel Paul,,1759
,ACOSTA, Dariel,,1758
,ACOSTA, Delbert,,1864
,ACOSTA, Dreibston Zian,,
,ACOSTA, Eric Gleen,,1759
,ACOSTA, Erica,F,1526
,ACOSTA, Eshann,,
,ACOSTA, Ezel Jane,F,
,ACOSTA, Gm,,1499
,ACOSTA, Hilmarc,,1714
,ACOSTA, Ivan Christopher,,
,ACOSTA, Jarel Jan,,
,ACOSTA, Jarmel,,1773
,ACOSTA, Jay-Ar,,
,ACOSTA, Jerwin,,1911
,ACOSTA, Jeva Psycis,F,
,ACOSTA, Jonver Rodge,,1958
,ACOSTA, Junar,,
,ACOSTA, Juzzel Chris,,1532
,ACOSTA, Keziah Moira,F,1703
,ACOSTA, Kim Anthony N.,,
,ACOSTA, Laurence Jay,,1659
,ACOSTA, Luciano,,
,ACOSTA, Marie Kathleen,F,1704
,ACOSTA, Mark Anthony,,1904
,ACOSTA, Matteo Christofer,,1670
,ACOSTA, Melse,,1614
,ACOSTA, Quanyin Anecka,F,
,ACOSTA, Ramil,,1980
,ACOSTA, Reynaldo,,1895
,ACOSTA, Sean Kennet,,1865
,ACOSTA, Segondo,,1892
,ACOSTA, Shiela Mae,F,1757
,ACOSTA, Vince,,1661
,ACOSTA, Zeb Jireh,,1480
,ACOT, Dario,,1885
,ACOT, Esther Belle,F,
,ACOT-ACOT, Alpha Vin,,1810
,ACOYMO, Shekinah Jahsiel Rose,F,1731
,ACOYMO, Zxyreen Aiko C.,F,
,ACQUIATAN, Lizalde,,
,ACQUIATAN, Tyrael,,1521
,ACTUB, Isabelo,,1775
,ACTUB, Wilmor,,1870
,ACUAVERA, Drexel,,1776
,ACUB, Jasmine,F,1713
,ACUESTA, Floreince Marjielle,F,
,ACUESTA, Jogene,,1626
,ACUIN, Janette,F,1638
,ACUIN, Kemuel Xian,,1499
,ACUMAN, Dainty,,
,ACUNA, Ana Clarisa,F,1864
,ACUNA, Earl Rodd,,1639
,ACUNA, Eden Mae,F,1655
,ACUNA, Ernesto,,1882
,ACUNA, Jeho,,1614
,ACUNA, Jon Michael,,1857
,ACUNA, Quirstine Anne,F,1783
,ACUNA, Rafael,,1828
,ACUNA, Therese Cassandra,F,1743
,ACUNA, Vince Daniel,,1734
,ACURAM, Daenerys,F,1410
,ACURAM, Dmitri,,1403
,ACURAN, Rafael Jr.,,1922
,ACUSA, Mark Joseph,,1890
,ACUSAR, Francis Miguel,,
,ACUTILLAR, Joselito,,1826
,ACUYONG, Chester O.,,2029
,ACUZAR, Anton,,
,ACUZAR, Maria Ariane R.,F,1694
,ADA, Liam Zion,,1736
,ADA, Mae Marie,F,
,ADA, Ruel,,1715
,ADAJAR, Ian Redeemer,,1579
,ADAJAR, Jhayvert Ynigo,,1719
,ADAJAR, Yves Kristoffer,,1873
,ADALA, Reil Kefer,,1579
,ADALIA, Albert,,
,ADALIA, John Welbert,,1613
,ADALIA, John William,,1702
,ADALIA, Mark Nathan,,1599
,ADALIA, Nathalie Soul,F,
,ADALIA, Vellahermosa,F,
,ADALIM, Shiena Jane,F,1612
,ADALIM, Shiera Joy,F,1781
,ADALLA, Daryl Aiden C.,,1643
,ADALLA, Lyra Angela,F,1562
,ADAM, Al-Faron,,
,ADAM, Mark Dave,,1750
,ADAM, Nasser,,1865
,ADAMS, Eric,,1548
,ADAN, Frans Jacob,,
,ADAN, Ryan Lester,,1710
,ADAN, Simon Shane D.,,1655
,ADAN, Zildja Amore,,1579
,ADANO, John Kenneth,,
,ADANTE, Aaron Josh,,1792
,ADANTE, Ibaryu,,2028
,ADAO, James Rafael,,
,ADAOAG, Alexis Q.,,1640
,ADAOAG, John Denver,,
,ADAPUN, Isaac,,1830
,ADARLO, Carl Jiroh,,
,ADARLO, Mark Anthony,,
,ADARLO, Michael,,1919
,ADARNA, Carlo Earl,,1498
,ADARNA, Ernest Ray,,1442
,ADARNA, Ray,,1939
,ADARNA, Teodorico Jack,,
,ADATO, Ace,,1787
,ADATO, Aiden Kyle,,1703
,ADAVAN, Gorge,,1974
,ADAWI, Khenchelle,F,
,ADAYA, Elijah,,
,ADAYA, Queenie,,1830
,ADAYA, Ronald,,1998
,ADAYA, Sean Michael,,1758
,ADAYA, Sofia Marie F.,F,1639
,ADAZA, Junelle,,1458
,ADDATU, Almark,,1867
,ADDUN, Jaymon,,1760
,ADDURU, Christine,F,1755
,ADDURU, Gerloui,F,1750
,ADDURU, Sean Dominic,,
,ADEA, Donnel Joshua,,1774
,ADEA, Rafael Reister,,
,ADECIR, Hermanfil Ross,,1593
,ADEFEIN, Chriss,F,
,ADEFUIN, Chrissina Victoria,F,1792
,ADEJADO, Adan,,1543
,ADEJADO, Jerico,,1469
,ADEL, Raphaela Bianca,F,1837
,ADELANTE, Ace,,
,ADELIN, Lian Jude,,
,ADENA, Lemmuel Jay,,2095
,ADESAS, Keith Samuel,,1783
,ADEVA, Jaydan,,
,ADEVA, Mark Ianne,,1619
,ADIA, Herman,,1845
,ADIA, Khai Railey,,1624
,ADIATON, Sashkia,,1563
,ADIGUE, Dexther,,
,ADIL, Akin,,1734
,ADIL, Mohammad Bashir Uddin,,
,ADILAO, Alinor,,1857
,ADILLE, Joel,,1887
,ADIO, Danica Nina,F,1521
,ADIO, Jhun Rhen,,1739
,ADIO, John Lloyd A.,,1869
,ADISON, Ziggy,,1641
,ADIVINO, Danilo,,1906
,ADIZA, Abelardo,,
,ADJIBUN, Jimson,,1933
,ADJURAINI, Al-Jhan,,1718
,ADLAON, Janine,F,1745
,ADLAON, Sean,,1463
,ADLAWAN, Azaliyah,F,1577
,ADLAWAN, Dennis Leovi,,
,ADLAWAN, Felipe,,1992
,ADLAWAN, Jorald Joseph,,1778
,ADO, James C.,,1585
,ADO, Johann Pulch R.,,1678
,ADO, Joules Prime R.,,1942
,ADO, Ponciano Jr. M.,,1667
,ADO, Raiven,,1673
,ADOBAS, Francis,,1718
,ADOBAS, Janu,,1731
,ADOBAS, Mark Iori,,1815
,ADOLFO, Alta Lysa,,1571
,ADOLFO, Jason,,1872
,ADOLFO, Jean Roselyn,F,1888
,ADOLFO, Jed P.,,1409
,ADOLFO, Jose Jr.,,1832
,ADOLFO, Lorelaine,F,1570
,ADOLFO, Ruth,F,1528
,ADOLFO, Samuel F,,1630
,ADONA, Adrian,,1854
,ADONA, Bayani B.,,
,ADONA, Marian Rose C.,F,
,ADONAIRAM, John Madera Jr.,,1594
,ADONAY, Jeffrey,,1746
,ADONAY, Mac Adrone,,1871
,ADONAY, Zandro Miguel,,1741
,ADONES, Don Noelle,,
,ADONES, Donea,F,
,ADONIS, Lester,,1714
,ADONIS, Reb Michael,,1942
,ADOPTANTE, Prince Henry,,1896
,ADOPTANTE, Roderick,,2149
,ADOR, Jester Naser,,1656
,ADOR, William,,1906
,ADORA, Amir Ashvin,,
,ADORA, Eddie,,1875
,ADORA, Francisco,,1882
,ADORA, Ron Vencent C.,,1746
,ADORABLE, Jocelle,,1673
,ADORABLE, Joycelle,F,1615
,ADORABLE, Julius,,1833
,ADORABLE, Shirlyn C.,F,1587
,ADORADOR, Jiro,,1891
,ADORADOR, Rouge Mynel A.,,1467
,ADORCO, Claire,F,1636
,ADOREMOS, Adrian Brielle,,1499
,ADOREMOS, Elizabeth Lorein,,1676
,ADOREMOS, Ervin James,,1753
,ADORMEO, Eonthijs,,
,ADORNA, Titus Adrian,,1866
,ADORNADO, Jiohn Jenson,,
,ADORO, Zoie,,1557
,ADOUN, John Mark,,1770
,ADOVAS, Jan Aldred,,
,ADOVE, Renifer Jr.,,
,ADOVISO, Fernando,,1821
,ADRA, Kathleen Kim,F,1806
,ADRA, Mariam Kate,F,
,ADRA, Roderenz,,2067
,ADRADOS, Zabdiel,,
,ADRAINCEM, Lauren Venice,F,1660
,ADRALES, Joselito,,1862
,ADRAUGEL, Chanchei,,
,ADRE, Rizman,,
,ADRIAN, Jerome,,1791
,ADRIANO, Andrei Karl,,1669
,ADRIANO, Andrew,,1898
,ADRIANO, Arnel,,
,ADRIANO, Charles Angelo,,1793
,ADRIANO, Edwin,,
,ADRIANO, Emmanuel,,1768
,ADRIANO, James,,
,ADRIANO, Jelaine M.,F,1877
,ADRIANO, John Clifford,,1760
,ADRIANO, Kevin,,1574
,ADRIANO, Manny,,
,ADRIANO, Marielle,F,1740
,ADRIANO, Paolo Miguel,,1785
,ADRIANO, Patricia Mae,F,1771
,ADRIANO, Paul Mark,,1822
,ADRIANO, Rafael Joseph,,1640
,ADRIANO, Ray Mark,,1650
,ADRIANO, Roy,,1894
,ADRIASOLA, Johanna,F,1605
,ADRIATICO, Matt Aeronne,,1740
,ADRIATICO, Nerissa,F,1752
,ADRID, Sellyn Zyriel,F,1536
,ADRILLANA, Salvo,,1711
,ADRIN, Maricar,F,1664
,ADSAY, Nezza,F,1845
,ADSUARA, Niel Asher,,
AIM,ADULFO, Vincent Angel,,1806
,ADUNA, Eiman Charmichael,,1659
,ADUNA, Ezekiel George,,1635
,ADUNA, Victor Norman Hervee,,1627
,ADUPINA, Kevin Deyvid,,
,ADUZA, Joriz,,1721
,ADVIENTO, Harvey Railey,,1584
,ADVIENTO, Jefferson,,1775
,ADVIENTO, Joseph Lance,,1803
,ADVIENTO, Mark Christian,,1779
,ADVIENTO, Mark Darrel,,1865
,ADVINCULA, Alvin,,1896
,ADVINCULA, Bruce Anthony,,1704
,ADVINCULA, Cris,,1921
AIM,ADVINCULA, Dion Denzel M.,,1721
,ADVINCULA, Emil,,1879
,ADVINCULA, Jennifer,F,1881
,ADVINCULA, John Lester,,1761
,ADVINCULA, Krisha C.,F,
,ADVINCULA, Kurt,,
,ADVINCULA, Patrick,,1843
,ADVINCULA, Pedro,,1782
,ADVINCULA, Raymark,,2068
,ADVINCULA, Reymond,,1844
,ADVINCULA, Ruel,,1868
,ADVINCULA, Ryan,,1856
,ADZVARA, Crisanta,F,
,AEOLUS, Jean,,
,AERNOUDTS, Isabel Maria Cecilia,F,
,AFABLE, Alex,,1883
,AFDAL, Arthur John,,1429
,AFOS, Russell Joshua,,1403
,AFRICA, April Moira,F,1811
,AFRICA, Dhenxyl Malfroy,,1590
,AFRICA, Mario,,1839
,AFRICA, Mark Amiel,,1797
,AFRICA, Mark Kevin,,
,AFRICA, Sharilyn,F,1893
,AFUANG, Nadine Arianne,F,1792
,AGA, Andrea Danielle,F,
,AGABAO, Leah Rose,,1663
,AGABAO, Ron Jireh O.,,1926
,AGABAO, Ronald,,1880
,AGABE, John Louize Nagyer,,1769
,AGABIN, Michael,,1798
,AGACIA, Lord Ivan,,1734
,AGAD, Francklyn Luther,,1785
,AGAD, Jean Christian,,1753
,AGAD, Ralf Ecko,,1515
,AGAG, Oliver,,
,AGAID, Allan,,1644
,AGAKHAN, Abdul Barr,,1857
,AGAKHAN, Aiman,,
,AGAKHAN, Muhammad,,1885
AFM,AGAKHAN, Muhammad Rajeb L.,,1881
,AGALOOS, Aishia Ish,F,1761
,AGALOOS, Mark,,1542
,AGAMAO, Aaron John,,1506
,AGAMAS, Engielyn,F,1914
,AGAMON, Mark John,,1866
,AGAN, Drian,,1621
,AGAN, Jan Klarens,,1534
,AGAN, Shawn Romel,,
,AGANDA, Sophia Kirsten,F,
,AGANG, Geia,F,1803
,AGAO, Jasser,,1481
,AGAO, Norhamin,,1709
,AGAO, Nothamin,,1865
AGM,AGAPAY, Apollo P.,,2075
,AGAPAY, John Cedrick,,1728
,AGAPE, Christian Jay C.,,1894
,AGAPINAN, Liam Tyron,,
,AGAPITO, Mica Jane,F,1771
,AGAPITO, Michelle Ann,F,1789
,AGAPITO, Moisev,,1816
,AGAPITO, Rex Marcus,,
,AGAPITO, Rodrigo Eduard,,
,AGAPITO, Sheen Rose,F,1845
,AGAR, Abe,,1985
,AGARANO, Angelo,,1738
,AGARIN, Alvin,,
,AGARPAO, Lorenzo,,1869
,AGARRADO, Arden Zion,,1789
,AGARWAL, Aadhyaansh,,1669
,AGARWAL, Aekaansh,,1407
,AGAS, Cyrus Driek,,
,AGASCON, Arlan Sylvester,,1791
,AGATEP, Allan Dale,,1760
,AGATEP, Ed,,1879
,AGATEP, E-Jay,,1871
,AGATEP, Mark Paul,,1719
AIM,AGATON, Conrado Iii,,2001
,AGATON, Federico Jr,,
,AGATON, Hiraya Rocia,F,
,AGAWA, Jeremiah D.,,
,AGAWIN, Emmanuel,,1858
,AGAYATING, Herminio,,1908
,AGAYLAN, Cymone Miguel,,1654
,AGBAGALA, Jeham Ezekiel,,1729
,AGBAY, April Joy,F,1782
,AGBAY, Deci Grace,F,1745
,AGBAY, Kenneth,,1844
,AGBAY, Lourd Zedrick,,1730
,AGBAY, Prince Andrie,,1620
,AGBAY, Prince Andy,,1479
,AGBAYANI, Dhon Justine,,1881
,AGBAYANI, Edgar,,1805
,AGBAYANI, Francoise Noelle,F,1872
,AGBAYANI, Judy,F,1880
AFM,AGBAYANI, Karl John,,1957
,AGBIN, Ruel,,1846
,AGBING, Carl Anthony A.,,
,AGBON, Benjamin,,1679
,AGBON, Chris Jerico,,1596
,AGBON, Joshua,,1770
,AGBU, Kim Jerald,,1685
,AGBULOS, Armand Carlo Q.,,1803
,AGBULOS, Prince,,
,AGBUNAG, Ryan,,1849
,AGBUYA, Angelo,,1982
,AGCANG, Justine,,1691
,AGCAOILI, Franklin,,
,AGCAOILI, Marlon,,1879
,AGCAOILI, Nathaniel,,
,AGCAOILI, Sabrina,F,1679
,AGCAOLI, Ronald,,1840
,AGCOPRA, Al Vincent,,1770
,AGCOPRA, Reyan Belle,F,
,AGCOPRA, Zeanna Reiheart,,
,AGDA, Andre Joshua,,
,AGDEPPA, Aeron Paul,,1840
,AGDEPPA, Hayenna C.,F,1805
,AGDEPPA, Juan Miguel,,1783
,AGDIPPA, Girlie,F,1769
,AGDON, Roy,,
,AGGA, Abdulhan,,1823
,AGGABAO, Howard,,
,AGGALOT, Johnrey,,1780
,AGGANGAN, Daniel,,
,AGGARAO, Danielle E.,F,
,AGGARAO, Rolly,,1881
,AGGARAO, Yahsin,,
,AGGARI, Manuel Viel,,1846
,AGGASID, Nhierenz,,1561
,AGHON, Glysdi S.,F,1846
,AGHON, Teddy,,1859
,AGIL, Brymer,,1864
,AGILLON, Dianne Mhay,F,1761
,AGLASI, Khymer Jenuel,,1641
,AGLIPA, Kelly,F,1803
,AGLUBA, Czar Ryan Manuel,,1755
,AGLUBA, Zachary Tyler L.,,1622
,AGLUGOB, Arcenio,,
AFM,AGMATA, Juan Lucas,,1429
,AGNAZATA, Raine Shanelle,F,1775
,AGNE, Juzeia Marielle M.,F,1928
,AGNES, Cid Brennan,,
,AGNES, Lexus Quirone,,1450
,AGNES, Precious Gabrienne,F,1450
,AGNES, Princess Zabienne,F,1510
,AGNIS, Krystien Cquen,,1776
,AGNO, Rafaelle,,1588
,AGNOTE, Darwin,,1561
,AGNOTE, Daryl,,1788
,AGOHOB, Rollyn,,1881
,AGOM, John Rambo,,1524
,AGOM, Mark Vincent,,1615
,AGOM, Ram Gerald,,1683
,AGOMAA, Tommyfer,,1761
,AGOMANA, Denzel Liam,,1702
,AGON, Joseph,,1646
,AGONIAS, Jasbie,,1550
,AGONOY, Ralph Neon,,1621
,AGONOY, Reah Aviona,F,1845
,AGOO, Marquette,,1865
,AGOPITAC, Klaire Augustine,F,
,AGOPITAC, Roberto,,1664
,AGOR, Christopher,,
,AGOR, Lyla,F,
,AGORDE, Real Faith,,1807
,AGOSTO, Francis Lee,,1670
,AGOSTO, Gemar,,1657
,AGOSTO, Ma. Katherine,F,1782
,AGOT, Jeberly Jade,F,1858
,AGOT, Michael Jr.,,1525
,AGOTO, Marcos Lian Elijah,,
,AGOTO, Pearl Joy,F,1888
,AGPALO, Amor,,1880
,AGPALO, Rhonie,,1847
,AGPALSA, Althea Celestine,F,1544
,AGPALSA, Brylle,,1472
,AGPALSA, Celestine Althea,F,1437
,AGPALSA, Isiah,,1484
,AGPALSA, John Floyd,,1546
,AGPANGAN, Alliah,,1401
,AGPANGAN, Al-Ridski,,
,AGPAOA, Benedict,,1741
,AGPOON, Adrian,,1726
,AGPOON, Andrianne,,1631
,AGPOON, Andrie,,1726
,AGRA, Carl Wesley John,,
,AGRA, Jallen Herzchelle,F,1894
,AGRA, Jamaica,F,1759
,AGRA, Jamilla Cleyn,F,
,AGRA, Renato,,1987
,AGRA, Roberto,,1649
,AGRAMON, Gabrielle Angelie,F,
,AGRAVANTE, Rommel,,2022
,AGRAVANTE, Vash Aldrin,,
,AGRAVIADOR, Erin Joie,F,1685
,AGREDA, Jeremiah,,1904
,AGREGADO, Danielle Joyce,F,1702
,AGRES, Lawrence Nathaniel David,,1783
,AGRICULA, Van,,1808
,AGRIMANO, Abett Laurena,,1737
,AGRIPA, Neil Nico Miguel M.,,1574
,AGRIPA, Princess,F,1864
,AGRIPO, Lance,,1769
,AGRIS, Michael John C.,,1449
,AGRON, Jedel Jr.,,1758
,AGRON, Kurt Hayden,,
,AGSALUD, Shawn,,1759
,AGSALUNA, Frances,F,
,AGSALUNA, Frances Unnah L.,F,1529
,AGSALUNA, Zian Flinn,,1659
AFM,AGSAMOSAM, Chester G.,,1833
,AGSAMOSAM, George,,1853
,AGSAWA, Janelle,F,
,AGSULIO, John Paul,,1724
,AGTARAP, Hedrian,,1773
,AGTING, Erros,,1603
,AGTOCA, Sean Andrew,,1495
,AGTOTO, Ginrey Cristian,,1723
,AGTUCA, Norbel Dean Ramos,,1604
,AGUA, Luisito,,1889
,AGUADO, Jahger Andersonne,,1468
,AGUADO, Jehrald Henderson,,1610
,AGUADO, Viele Maurice,F,1633
,AGUALADA, John Francis,,1733
,AGUAM, Abdul Rashid,,1686
,AGUAM, Danny,,1927
,AGUAM, Escander,,1994
,AGUAM, Hamdani,,1936
,AGUANTA, Daniel John Vincent,,1763
,AGUARILLES, Vhene Denzel B.,,1458
,AGUAS, Arkin,,1700
,AGUAS, Edward,,
,AGUAS, Ethan James,,1800
ACM,AGUAS, Paul Riley,,1706
,AGUAS, Ronald,,1734
,AGUAS, Zyrah Euree L.,F,1815
,AGUAVIVA, Angelo,,1681
,AGUAVIVA, Jhon Carlo,,
,AGUBA, Arvie James,,
,AGUBANG, Jefferson,,1741
,AGUDA, Ariane Glyzel,,1591
,AGUDA, Jhon,,1907
,AGUDA, John Eric,,1875
,AGUDA, Jose,,1849
,AGUDES, John Patrick I.,,1685
,AGUDES, Larah Jean K.,F,1600
,AGUDO, Anna Alejandria,F,1741
,AGUDO, Hector,,1858
,AGUDO, John Lloyd,,1655
,AGUDO, Romar,,1849
,AGUDO, Valdimar,,1642
,AGUE, Juzeia Marielle,F,1669
,AGUEDO, Docase,,2058
,AGUELO, Frenz Jeremy,,
,AGUELO, Xaviel,,1786
AFM,AGUETE, Janleigh,,1932
,AGUHA, Rogelio,,1687
,AGUHOB, Ken Louie,,1794
,AGUID, Lou Devine,F,1604
,AGUIJON, Janina,,
,AGUILA, Archie Joseph,,1704
,AGUILA, Crelle,,1493
,AGUILA, Elisha Jayne,F,1780
,AGUILA, Emmanuel John R.,,1664
,AGUILA, Frinz Harry,,1732
,AGUILA, Froylann,,1702
,AGUILA, John Fredrick R.,,1646
,AGUILA, Juflex Gerald,,
,AGUILA, Wenceslao Iii,,1877
,AGUILA, Yronvel John,,1663
,AGUILAR, Ace,,1965
,AGUILAR, Adriel Anthony,,1755
,AGUILAR, Ailene,F,
,AGUILAR, Aira Kathleen,F,1763
,AGUILAR, Aliyah Venice,F,1691
,AGUILAR, Aljon Murrace,,1774
,AGUILAR, Angel Mae,F,1704
,AGUILAR, Ariel,,1983
,AGUILAR, Arvie,,2070
